_id,tripduration,start station id,start station name,end station id,end station name,bikeid,usertype,birth year,gender,start station location,end station location,start time,stop time
572bb8222b288919b68ac719,68,228,E 48 St & 3 Ave,440,E 45 St & 3 Ave,23647,Subscriber,1969,2,"{'$numberDouble': '-73.971878855'}, {'$numberDouble': '40.7546011026'}","{'$numberDouble': '-73.97282625'}, {'$numberDouble': '40.75255434'}",2016-01-01T10:01:38,2016-01-01T10:02:46
572bb8222b288919b68ac71a,786,375,Mercer St & Bleecker St,536,1 Ave & E 30 St,23784,Subscriber,1982,1,"{'$numberDouble': '-73.99695094'}, {'$numberDouble': '40.72679454'}","{'$numberDouble': '-73.97536082'}, {'$numberDouble': '40.74144387'}",2016-01-01T10:01:44,2016-01-01T10:14:50
572bb8222b288919b68ac71b,276,529,W 42 St & 8 Ave,478,11 Ave & W 41 St,19020,Subscriber,1974,1,"{'$numberDouble': '-73.99098507'}, {'$numberDouble': '40.7575699'}","{'$numberDouble': '-73.99884222'}, {'$numberDouble': '40.76030096'}",2016-01-01T10:01:45,2016-01-01T10:06:21
572bb8222b288919b68ac71c,2621,368,Carmine St & 6 Ave,368,Carmine St & 6 Ave,23671,Subscriber,1962,1,"{'$numberDouble': '-74.00214988'}, {'$numberDouble': '40.73038599'}","{'$numberDouble': '-74.00214988'}, {'$numberDouble': '40.73038599'}",2016-01-01T10:02:08,2016-01-01T10:45:50
572bb8222b288919b68ac71d,2158,168,W 18 St & 6 Ave,488,W 39 St & 9 Ave,23856,Subscriber,1949,1,"{'$numberDouble': '-73.99456405'}, {'$numberDouble': '40.73971301'}","{'$numberDouble': '-73.99372222'}, {'$numberDouble': '40.75645824'}",2016-01-01T10:02:18,2016-01-01T10:38:17
572bb8222b288919b68ac71e,570,341,Stanton St & Mangin St,295,Pike St & E Broadway,22462,Subscriber,1964,1,"{'$numberDouble': '-73.97628939'}, {'$numberDouble': '40.71782143'}","{'$numberDouble': '-73.99293911'}, {'$numberDouble': '40.71406667'}",2016-01-01T10:02:33,2016-01-01T10:12:03
572bb8222b288919b68ac71f,927,488,W 39 St & 9 Ave,368,Carmine St & 6 Ave,17971,Subscriber,1968,1,"{'$numberDouble': '-73.99372222'}, {'$numberDouble': '40.75645824'}","{'$numberDouble': '-74.00214988'}, {'$numberDouble': '40.73038599'}",2016-01-01T10:03:01,2016-01-01T10:18:29
572bb8222b288919b68ac720,310,461,E 20 St & 2 Ave,402,Broadway & E 22 St,19261,Subscriber,1961,2,"{'$numberDouble': '-73.98205027'}, {'$numberDouble': '40.73587678'}","{'$numberDouble': '-73.98955109'}, {'$numberDouble': '40.7403432'}",2016-01-01T10:03:01,2016-01-01T10:08:11
572bb8222b288919b68ac721,795,530,11 Ave & W 59 St,479,9 Ave & W 45 St,20345,Subscriber,1981,2,"{'$numberDouble': '-73.990541'}, {'$numberDouble': '40.771522'}","{'$numberDouble': '-73.9912551'}, {'$numberDouble': '40.76019252'}",2016-01-01T10:03:02,2016-01-01T10:16:17
572bb8222b288919b68ac722,204,379,W 31 St & 7 Ave,512,W 29 St & 9 Ave,23810,Subscriber,1978,2,"{'$numberDouble': '-73.9916'}, {'$numberDouble': '40.749156'}","{'$numberDouble': '-73.99839279'}, {'$numberDouble': '40.7500727'}",2016-01-01T10:03:06,2016-01-01T10:06:30
572bb8222b288919b68ac723,186,254,W 11 St & 6 Ave,285,Broadway & E 14 St,22226,Subscriber,1985,1,"{'$numberDouble': '-73.99800419'}, {'$numberDouble': '40.73532427'}","{'$numberDouble': '-73.99074142'}, {'$numberDouble': '40.73454567'}",2016-01-01T10:03:16,2016-01-01T10:06:23
572bb8222b288919b68ac724,629,326,E 11 St & 1 Ave,238,Bank St & Washington St,21363,Subscriber,1960,1,"{'$numberDouble': '-73.98426726'}, {'$numberDouble': '40.72953837'}","{'$numberDouble': '-74.00859207'}, {'$numberDouble': '40.7361967'}",2016-01-01T10:03:42,2016-01-01T10:14:11
572bb8222b288919b68ac725,648,251,Mott St & Prince St,330,Reade St & Broadway,15969,Subscriber,1961,1,"{'$numberDouble': '-73.99480012'}, {'$numberDouble': '40.72317958'}","{'$numberDouble': '-74.00562789'}, {'$numberDouble': '40.71450451'}",2016-01-01T10:03:19,2016-01-01T10:14:08
572bb8222b288919b68ac726,3966,422,W 59 St & 10 Ave,195,Liberty St & Broadway,23127,Customer,0,0,"{'$numberDouble': '-73.988038'}, {'$numberDouble': '40.770513'}","{'$numberDouble': '-74.01043382'}, {'$numberDouble': '40.70905623'}",2016-01-01T10:04:08,2016-01-01T11:10:14
572bb8222b288919b68ac727,525,346,Bank St & Hudson St,444,Broadway & W 24 St,21623,Subscriber,1972,1,"{'$numberDouble': '-74.00618026'}, {'$numberDouble': '40.73652889'}","{'$numberDouble': '-73.98915076'}, {'$numberDouble': '40.7423543'}",2016-01-01T10:03:49,2016-01-01T10:12:35
572bb8222b288919b68ac728,1398,530,11 Ave & W 59 St,225,W 14 St & The High Line,19331,Subscriber,1968,2,"{'$numberDouble': '-73.990541'}, {'$numberDouble': '40.771522'}","{'$numberDouble': '-74.00803013'}, {'$numberDouble': '40.74195138'}",2016-01-01T10:04:18,2016-01-01T10:27:37
572bb8222b288919b68ac729,3983,422,W 59 St & 10 Ave,195,Liberty St & Broadway,22208,Customer,0,0,"{'$numberDouble': '-73.988038'}, {'$numberDouble': '40.770513'}","{'$numberDouble': '-74.01043382'}, {'$numberDouble': '40.70905623'}",2016-01-01T10:04:19,2016-01-01T11:10:42
572bb8222b288919b68ac72a,2028,252,MacDougal St & Washington Sq,525,W 34 St & 11 Ave,22892,Subscriber,1980,1,"{'$numberDouble': '-73.99852205'}, {'$numberDouble': '40.73226398'}","{'$numberDouble': '-74.0021163'}, {'$numberDouble': '40.75594159'}",2016-01-01T10:04:30,2016-01-01T10:38:19
572bb8222b288919b68ac72b,374,2012,E 27 St & 1 Ave,167,E 39 St & 3 Ave,14710,Subscriber,1983,1,"{'$numberDouble': '-73.976806'}, {'$numberDouble': '40.739445'}","{'$numberDouble': '-73.97604882'}, {'$numberDouble': '40.7489006'}",2016-01-01T10:04:45,2016-01-01T10:10:59
572bb8222b288919b68ac72c,1080,3175,W 70 St & Amsterdam Ave,3159,W 67 St & Broadway,21639,Subscriber,1960,1,"{'$numberDouble': '-73.98288594'}, {'$numberDouble': '40.77748046'}","{'$numberDouble': '-73.98266566'}, {'$numberDouble': '40.77492513'}",2016-01-01T10:05:01,2016-01-01T10:23:01
572bb8222b288919b68ac72d,261,520,W 52 St & 5 Ave,3234,E 40 St & Madison Ave,19566,Subscriber,1986,2,"{'$numberDouble': '-73.97648516'}, {'$numberDouble': '40.75992262'}","{'$numberDouble': '-73.98043155670166'}, {'$numberDouble': '40.751593684511114'}",2016-01-01T10:05:20,2016-01-01T10:09:42
572bb8222b288919b68ac72e,176,402,Broadway & E 22 St,285,Broadway & E 14 St,15828,Subscriber,1981,1,"{'$numberDouble': '-73.98955109'}, {'$numberDouble': '40.7403432'}","{'$numberDouble': '-73.99074142'}, {'$numberDouble': '40.73454567'}",2016-01-01T10:05:26,2016-01-01T10:08:23
572bb8222b288919b68ac72f,1818,540,Lexington Ave & E 29 St,387,Centre St & Chambers St,19389,Customer,0,0,"{'$numberDouble': '-73.98215353488922'}, {'$numberDouble': '40.74311555376486'}","{'$numberDouble': '-74.0046073'}, {'$numberDouble': '40.71273266'}",2016-01-01T10:05:29,2016-01-01T10:35:47
572bb8222b288919b68ac731,1753,540,Lexington Ave & E 29 St,387,Centre St & Chambers St,22720,Customer,0,0,"{'$numberDouble': '-73.98215353488922'}, {'$numberDouble': '40.74311555376486'}","{'$numberDouble': '-74.0046073'}, {'$numberDouble': '40.71273266'}",2016-01-01T10:05:46,2016-01-01T10:35:00
572bb8222b288919b68ac734,1759,540,Lexington Ave & E 29 St,387,Centre St & Chambers St,19445,Customer,0,0,"{'$numberDouble': '-73.98215353488922'}, {'$numberDouble': '40.74311555376486'}","{'$numberDouble': '-74.0046073'}, {'$numberDouble': '40.71273266'}",2016-01-01T10:06:09,2016-01-01T10:35:28
572bb8222b288919b68ac736,913,536,1 Ave & E 30 St,311,Norfolk St & Broome St,22957,Subscriber,1978,1,"{'$numberDouble': '-73.97536082'}, {'$numberDouble': '40.74144387'}","{'$numberDouble': '-73.98802084'}, {'$numberDouble': '40.7172274'}",2016-01-01T10:06:10,2016-01-01T10:21:24
572bb8222b288919b68ac738,903,3068,Humboldt St & Varet St,3115,India St & Manhattan Ave,22613,Subscriber,1987,1,"{'$numberDouble': '-73.940636'}, {'$numberDouble': '40.7031724'}","{'$numberDouble': '-73.9550858'}, {'$numberDouble': '40.73232194'}",2016-01-01T10:06:54,2016-01-01T10:21:58
572bb8222b288919b68ac73a,5604,2006,Central Park S & 6 Ave,513,W 56 St & 10 Ave,18528,Customer,0,0,"{'$numberDouble': '-73.97634151'}, {'$numberDouble': '40.76590936'}","{'$numberDouble': '-73.988639'}, {'$numberDouble': '40.768254'}",2016-01-01T10:07:43,2016-01-01T11:41:07
572bb8222b288919b68ac73f,1700,279,Peck Slip & Front St,302,Avenue D & E 3 St,16118,Subscriber,1963,2,"{'$numberDouble': '-74.00167'}, {'$numberDouble': '40.707873'}","{'$numberDouble': '-73.97793172'}, {'$numberDouble': '40.72082834'}",2016-01-01T10:08:34,2016-01-01T10:36:55
572bb8222b288919b68ac747,526,2009,Catherine St & Monroe St,295,Pike St & E Broadway,18937,Subscriber,1958,1,"{'$numberDouble': '-73.99682619'}, {'$numberDouble': '40.71117444'}","{'$numberDouble': '-73.99293911'}, {'$numberDouble': '40.71406667'}",2016-01-01T10:09:46,2016-01-01T10:18:33
572bb8222b288919b68ac74a,520,366,Clinton Ave & Myrtle Ave,143,Clinton St & Joralemon St,23132,Subscriber,1984,2,"{'$numberDouble': '-73.968896'}, {'$numberDouble': '40.693261'}","{'$numberDouble': '-73.99337909'}, {'$numberDouble': '40.69239502'}",2016-01-01T10:10:52,2016-01-01T10:19:32
572bb8222b288919b68ac74c,4123,426,West St & Chambers St,2021,W 45 St & 8 Ave,22956,Customer,0,0,"{'$numberDouble': '-74.01322069'}, {'$numberDouble': '40.71754834'}","{'$numberDouble': '-73.98859651'}, {'$numberDouble': '40.75929124'}",2016-01-01T10:11:36,2016-01-01T11:20:20
572bb8222b288919b68ac74d,374,363,West Thames St,146,Hudson St & Reade St,20241,Subscriber,1979,2,"{'$numberDouble': '-74.01713445'}, {'$numberDouble': '40.70834698'}","{'$numberDouble': '-74.0091059'}, {'$numberDouble': '40.71625008'}",2016-01-01T10:11:46,2016-01-01T10:18:01
572bb8222b288919b68ac74e,402,340,Madison St & Clinton St,151,Cleveland Pl & Spring St,22722,Subscriber,1987,1,"{'$numberDouble': '-73.98776323'}, {'$numberDouble': '40.71269042'}","{'$numberDouble': '-73.99724900722504'}, {'$numberDouble': '40.722103786686034'}",2016-01-01T10:11:52,2016-01-01T10:18:35
572bb8222b288919b68ac74f,872,3160,Central Park West & W 76 St,3168,Central Park West & W 85 St,18718,Subscriber,1984,2,"{'$numberDouble': '-73.97374737'}, {'$numberDouble': '40.77896784'}","{'$numberDouble': '-73.96961715'}, {'$numberDouble': '40.78472675'}",2016-01-01T10:11:51,2016-01-01T10:26:24
572bb8222b288919b68ac750,573,526,E 33 St & 5 Ave,488,W 39 St & 9 Ave,24351,Subscriber,1951,1,"{'$numberDouble': '-73.98490707'}, {'$numberDouble': '40.74765947'}","{'$numberDouble': '-73.99372222'}, {'$numberDouble': '40.75645824'}",2016-01-01T10:12:34,2016-01-01T10:22:08
572bb8222b288919b68ac753,1152,405,Washington St & Gansevoort St,330,Reade St & Broadway,20648,Customer,0,0,"{'$numberDouble': '-74.008119'}, {'$numberDouble': '40.739323'}","{'$numberDouble': '-74.00562789'}, {'$numberDouble': '40.71450451'}",2016-01-01T10:12:49,2016-01-01T10:32:01
572bb8222b288919b68ac756,1130,405,Washington St & Gansevoort St,330,Reade St & Broadway,23497,Customer,0,0,"{'$numberDouble': '-74.008119'}, {'$numberDouble': '40.739323'}","{'$numberDouble': '-74.00562789'}, {'$numberDouble': '40.71450451'}",2016-01-01T10:12:55,2016-01-01T10:31:46
572bb8222b288919b68ac757,1048,3150,E 85 St & York Ave,3138,E 77 St & Park Ave,21018,Subscriber,1986,1,"{'$numberDouble': '-73.94803392'}, {'$numberDouble': '40.77536905'}","{'$numberDouble': '-73.96175265312193'}, {'$numberDouble': '40.774405455003'}",2016-01-01T10:13:00,2016-01-01T10:30:29
572bb8222b288919b68ac758,218,151,Cleveland Pl & Spring St,263,Elizabeth St & Hester St,22211,Subscriber,1972,1,"{'$numberDouble': '-73.99724900722504'}, {'$numberDouble': '40.722103786686034'}","{'$numberDouble': '-73.996375'}, {'$numberDouble': '40.71729'}",2016-01-01T10:13:02,2016-01-01T10:16:41
572bb8222b288919b68ac759,511,263,Elizabeth St & Hester St,428,E 3 St & 1 Ave,16357,Subscriber,1976,2,"{'$numberDouble': '-73.996375'}, {'$numberDouble': '40.71729'}","{'$numberDouble': '-73.98783413'}, {'$numberDouble': '40.72467721'}",2016-01-01T10:13:35,2016-01-01T10:22:07
572bb8222b288919b68ac75a,1022,3150,E 85 St & York Ave,3138,E 77 St & Park Ave,16326,Subscriber,1989,2,"{'$numberDouble': '-73.94803392'}, {'$numberDouble': '40.77536905'}","{'$numberDouble': '-73.96175265312193'}, {'$numberDouble': '40.774405455003'}",2016-01-01T10:13:35,2016-01-01T10:30:37
572bb8222b288919b68ac761,161,346,Bank St & Hudson St,127,Barrow St & Hudson St,18711,Subscriber,1957,2,"{'$numberDouble': '-74.00618026'}, {'$numberDouble': '40.73652889'}","{'$numberDouble': '-74.00674436'}, {'$numberDouble': '40.73172428'}",2016-01-01T10:15:16,2016-01-01T10:17:57
572bb8222b288919b68ac762,399,3139,E 72 St & Park Ave,3163,Central Park West & W 68 St,22060,Subscriber,1964,1,"{'$numberDouble': '-73.96409422159195'}, {'$numberDouble': '40.77118287540658'}","{'$numberDouble': '-73.97782542'}, {'$numberDouble': '40.7734066'}",2016-01-01T10:15:31,2016-01-01T10:22:10
572bb8222b288919b68ac778,701,3142,1 Ave & E 62 St,3154,E 77 St & 3 Ave,24162,Subscriber,1993,2,"{'$numberDouble': '-73.96094022'}, {'$numberDouble': '40.7612274'}","{'$numberDouble': '-73.95856158'}, {'$numberDouble': '40.77314236'}",2016-01-01T10:19:04,2016-01-01T10:30:45
572bb8222b288919b68ac779,718,461,E 20 St & 2 Ave,505,6 Ave & W 33 St,22704,Subscriber,1954,1,"{'$numberDouble': '-73.98205027'}, {'$numberDouble': '40.73587678'}","{'$numberDouble': '-73.98848395'}, {'$numberDouble': '40.74901271'}",2016-01-01T10:19:08,2016-01-01T10:31:06
572bb8222b288919b68ac77a,513,3165,Central Park West & W 72 St,352,W 56 St & 6 Ave,22607,Customer,0,0,"{'$numberDouble': '-73.9762057363987'}, {'$numberDouble': '40.77579376683666'}","{'$numberDouble': '-73.97722479'}, {'$numberDouble': '40.76340613'}",2016-01-01T10:19:11,2016-01-01T10:27:44
572bb8222b288919b68ac77c,1599,401,Allen St & Rivington St,3238,E 80 St & 2 Ave,15663,Subscriber,1982,1,"{'$numberDouble': '-73.98997825'}, {'$numberDouble': '40.72019576'}","{'$numberDouble': '-73.9543953537941'}, {'$numberDouble': '40.77391390238118'}",2016-01-01T10:19:27,2016-01-01T10:46:07
572bb8222b288919b68ac77f,162,285,Broadway & E 14 St,254,W 11 St & 6 Ave,22226,Subscriber,1985,1,"{'$numberDouble': '-73.99074142'}, {'$numberDouble': '40.73454567'}","{'$numberDouble': '-73.99800419'}, {'$numberDouble': '40.73532427'}",2016-01-01T10:19:55,2016-01-01T10:22:38
572bb8222b288919b68ac781,270,487,E 20 St & FDR Drive,504,1 Ave & E 15 St,16445,Subscriber,1990,1,"{'$numberDouble': '-73.97573881'}, {'$numberDouble': '40.73314259'}","{'$numberDouble': '-73.98165557'}, {'$numberDouble': '40.73221853'}",2016-01-01T10:20:34,2016-01-01T10:25:05
572bb8222b288919b68ac782,260,487,E 20 St & FDR Drive,504,1 Ave & E 15 St,23456,Subscriber,1991,2,"{'$numberDouble': '-73.97573881'}, {'$numberDouble': '40.73314259'}","{'$numberDouble': '-73.98165557'}, {'$numberDouble': '40.73221853'}",2016-01-01T10:20:45,2016-01-01T10:25:05
572bb8222b288919b68ac783,909,327,Vesey Pl & River Terrace,284,Greenwich Ave & 8 Ave,23788,Subscriber,1956,2,"{'$numberDouble': '-74.01658354'}, {'$numberDouble': '40.7153379'}","{'$numberDouble': '-74.0026376103'}, {'$numberDouble': '40.7390169121'}",2016-01-01T10:21:05,2016-01-01T10:36:14
572bb8222b288919b68ac784,1422,327,Vesey Pl & River Terrace,304,Broadway & Battery Pl,15074,Customer,0,0,"{'$numberDouble': '-74.01658354'}, {'$numberDouble': '40.7153379'}","{'$numberDouble': '-74.01361706'}, {'$numberDouble': '40.70463334'}",2016-01-01T10:21:18,2016-01-01T10:45:01
572bb8222b288919b68ac785,1222,435,W 21 St & 6 Ave,426,West St & Chambers St,16219,Customer,0,0,"{'$numberDouble': '-73.99415556'}, {'$numberDouble': '40.74173969'}","{'$numberDouble': '-74.01322069'}, {'$numberDouble': '40.71754834'}",2016-01-01T10:21:32,2016-01-01T10:41:54
572bb8222b288919b68ac786,507,164,E 47 St & 2 Ave,352,W 56 St & 6 Ave,24343,Subscriber,1969,1,"{'$numberDouble': '-73.97032517'}, {'$numberDouble': '40.75323098'}","{'$numberDouble': '-73.97722479'}, {'$numberDouble': '40.76340613'}",2016-01-01T10:21:39,2016-01-01T10:30:06
572bb8222b288919b68ac787,850,3171,Amsterdam Ave & W 82 St,281,Grand Army Plaza & Central Park S,23111,Subscriber,1974,1,"{'$numberDouble': '-73.97667321'}, {'$numberDouble': '40.78524672'}","{'$numberDouble': '-73.97371465'}, {'$numberDouble': '40.7643971'}",2016-01-01T10:21:51,2016-01-01T10:36:02
572bb8222b288919b68ac789,85,339,Avenue D & E 12 St,394,E 9 St & Avenue C,16742,Subscriber,1983,1,"{'$numberDouble': '-73.97422494'}, {'$numberDouble': '40.72580614'}","{'$numberDouble': '-73.97768752'}, {'$numberDouble': '40.72521311'}",2016-01-01T10:20:38,2016-01-01T10:22:04
572bb8222b288919b68ac78a,134,449,W 52 St & 9 Ave,513,W 56 St & 10 Ave,23556,Subscriber,1992,1,"{'$numberDouble': '-73.98789473'}, {'$numberDouble': '40.76461837'}","{'$numberDouble': '-73.988639'}, {'$numberDouble': '40.768254'}",2016-01-01T10:23:16,2016-01-01T10:25:30
572bb8222b288919b68ac791,2192,502,Henry St & Grand St,250,Lafayette St & Jersey St,20962,Subscriber,1982,2,"{'$numberDouble': '-73.981346'}, {'$numberDouble': '40.714215'}","{'$numberDouble': '-73.99565293'}, {'$numberDouble': '40.72456089'}",2016-01-01T10:24:01,2016-01-01T11:00:33
572bb8222b288919b68ac793,171,3118,McGuinness Blvd & Eagle St,3115,India St & Manhattan Ave,23074,Subscriber,1974,1,"{'$numberDouble': '-73.95284'}, {'$numberDouble': '40.73555'}","{'$numberDouble': '-73.9550858'}, {'$numberDouble': '40.73232194'}",2016-01-01T10:24:34,2016-01-01T10:27:25
572bb8222b288919b68ac79b,1024,317,E 6 St & Avenue B,327,Vesey Pl & River Terrace,23273,Subscriber,1991,1,"{'$numberDouble': '-73.98185424'}, {'$numberDouble': '40.72453734'}","{'$numberDouble': '-74.01658354'}, {'$numberDouble': '40.7153379'}",2016-01-01T10:25:36,2016-01-01T10:42:40
572bb8222b288919b68ac79e,184,297,E 15 St & 3 Ave,293,Lafayette St & E 8 St,23341,Subscriber,1973,1,"{'$numberDouble': '-73.986923'}, {'$numberDouble': '40.734232'}","{'$numberDouble': '-73.9907647'}, {'$numberDouble': '40.73028666'}",2016-01-01T10:26:44,2016-01-01T10:29:49
572bb8222b288919b68ac7a0,245,523,W 38 St & 8 Ave,379,W 31 St & 7 Ave,22874,Subscriber,1961,1,"{'$numberDouble': '-73.99138152'}, {'$numberDouble': '40.75466591'}","{'$numberDouble': '-73.9916'}, {'$numberDouble': '40.749156'}",2016-01-01T10:27:00,2016-01-01T10:31:06
572bb8222b288919b68ac7a2,1828,350,Clinton St & Grand St,350,Clinton St & Grand St,23862,Subscriber,1969,1,"{'$numberDouble': '-73.9870295'}, {'$numberDouble': '40.71559509'}","{'$numberDouble': '-73.9870295'}, {'$numberDouble': '40.71559509'}",2016-01-01T10:27:01,2016-01-01T10:57:29
572bb8222b288919b68ac7a4,1697,482,W 15 St & 7 Ave,3129,Queens Plaza North & Crescent St,22158,Subscriber,1986,1,"{'$numberDouble': '-73.99931783'}, {'$numberDouble': '40.73935542'}","{'$numberDouble': '-73.94073717'}, {'$numberDouble': '40.75110165'}",2016-01-01T10:27:30,2016-01-01T10:55:48
572bb8222b288919b68ac7a6,999,334,W 20 St & 7 Ave,307,Canal St & Rutgers St,23732,Subscriber,1975,1,"{'$numberDouble': '-73.99726235'}, {'$numberDouble': '40.74238787'}","{'$numberDouble': '-73.98990025'}, {'$numberDouble': '40.71427487'}",2016-01-01T10:27:37,2016-01-01T10:44:17
572bb8222b288919b68ac7a7,211,504,1 Ave & E 15 St,507,E 25 St & 2 Ave,20215,Subscriber,1990,1,"{'$numberDouble': '-73.98165557'}, {'$numberDouble': '40.73221853'}","{'$numberDouble': '-73.97973776'}, {'$numberDouble': '40.73912601'}",2016-01-01T10:28:01,2016-01-01T10:31:32
572bb8222b288919b68ac7a8,900,368,Carmine St & 6 Ave,528,2 Ave & E 31 St,17110,Subscriber,1959,2,"{'$numberDouble': '-74.00214988'}, {'$numberDouble': '40.73038599'}","{'$numberDouble': '-73.97706058'}, {'$numberDouble': '40.74290902'}",2016-01-01T10:28:03,2016-01-01T10:43:04
572bb8222b288919b68ac7a9,521,345,W 13 St & 6 Ave,151,Cleveland Pl & Spring St,20835,Subscriber,1984,1,"{'$numberDouble': '-73.99704374'}, {'$numberDouble': '40.73649403'}","{'$numberDouble': '-73.99724900722504'}, {'$numberDouble': '40.722103786686034'}",2016-01-01T10:28:09,2016-01-01T10:36:51
572bb8222b288919b68ac7aa,416,3054,Greene Ave & Throop Ave,409,DeKalb Ave & Skillman St,19601,Subscriber,1991,2,"{'$numberDouble': '-73.942061'}, {'$numberDouble': '40.6894932'}","{'$numberDouble': '-73.95643107'}, {'$numberDouble': '40.6906495'}",2016-01-01T10:28:09,2016-01-01T10:35:05
572bb8222b288919b68ac7ab,477,3110,Meserole Ave & Manhattan Ave,3106,Driggs Ave & N Henry St,20846,Subscriber,1976,1,"{'$numberDouble': '-73.95299117'}, {'$numberDouble': '40.72708584'}","{'$numberDouble': '-73.94308'}, {'$numberDouble': '40.72325'}",2016-01-01T10:28:14,2016-01-01T10:36:12
572bb8222b288919b68ac7ac,207,3148,E 84 St & 1 Ave,3146,E 81 St & 3 Ave,22246,Subscriber,1965,1,"{'$numberDouble': '-73.95068615'}, {'$numberDouble': '40.77565541'}","{'$numberDouble': '-73.9567526'}, {'$numberDouble': '40.77573034'}",2016-01-01T10:28:25,2016-01-01T10:31:53
572bb8222b288919b68ac7ad,1132,295,Pike St & E Broadway,259,South St & Whitehall St,20742,Customer,0,0,"{'$numberDouble': '-73.99293911'}, {'$numberDouble': '40.71406667'}","{'$numberDouble': '-74.01234218'}, {'$numberDouble': '40.70122128'}",2016-01-01T10:28:29,2016-01-01T10:47:21
572bb8222b288919b68ac7af,2704,407,Henry St & Poplar St,3154,E 77 St & 3 Ave,21993,Subscriber,1979,1,"{'$numberDouble': '-73.991454'}, {'$numberDouble': '40.700469'}","{'$numberDouble': '-73.95856158'}, {'$numberDouble': '40.77314236'}",2016-01-01T10:28:37,2016-01-01T11:13:41
572bb8222b288919b68ac7b0,647,434,9 Ave & W 18 St,497,E 17 St & Broadway,24013,Subscriber,1984,1,"{'$numberDouble': '-74.00366443'}, {'$numberDouble': '40.74317449'}","{'$numberDouble': '-73.99009296'}, {'$numberDouble': '40.73704984'}",2016-01-01T10:28:42,2016-01-01T10:39:30
572bb8222b288919b68ac7b4,1205,482,W 15 St & 7 Ave,499,Broadway & W 60 St,20967,Subscriber,1992,2,"{'$numberDouble': '-73.99931783'}, {'$numberDouble': '40.73935542'}","{'$numberDouble': '-73.98191841'}, {'$numberDouble': '40.76915505'}",2016-01-01T10:28:49,2016-01-01T10:48:54
572bb8222b288919b68ac7b5,198,365,Fulton St & Grand Ave,396,Lefferts Pl & Franklin Ave,16645,Subscriber,1965,2,"{'$numberDouble': '-73.9614583'}, {'$numberDouble': '40.68223166'}","{'$numberDouble': '-73.9557689392'}, {'$numberDouble': '40.680342423'}",2016-01-01T10:28:56,2016-01-01T10:32:15
572bb8222b288919b68ac7b6,947,445,E 10 St & Avenue A,300,Shevchenko Pl & E 7 St,17308,Subscriber,1968,2,"{'$numberDouble': '-73.98142006'}, {'$numberDouble': '40.72740794'}","{'$numberDouble': '-73.990214'}, {'$numberDouble': '40.728145'}",2016-01-01T10:28:58,2016-01-01T10:44:45
572bb8222b288919b68ac7b7,891,3160,Central Park West & W 76 St,492,W 33 St & 7 Ave,22344,Subscriber,1960,2,"{'$numberDouble': '-73.97374737'}, {'$numberDouble': '40.77896784'}","{'$numberDouble': '-73.99093085'}, {'$numberDouble': '40.75019995'}",2016-01-01T10:29:22,2016-01-01T10:44:13
572bb8222b288919b68ac7b8,1318,168,W 18 St & 6 Ave,495,W 47 St & 10 Ave,17959,Subscriber,1962,1,"{'$numberDouble': '-73.99456405'}, {'$numberDouble': '40.73971301'}","{'$numberDouble': '-73.99301222'}, {'$numberDouble': '40.76269882'}",2016-01-01T10:29:23,2016-01-01T10:51:22
572bb8222b288919b68ac7b9,722,317,E 6 St & Avenue B,3224,W 13 St & Hudson St,21999,Subscriber,1988,1,"{'$numberDouble': '-73.98185424'}, {'$numberDouble': '40.72453734'}","{'$numberDouble': '-74.00513872504234'}, {'$numberDouble': '40.73997354103409'}",2016-01-01T10:29:28,2016-01-01T10:41:30
572bb8222b288919b68ac7ba,341,385,E 55 St & 2 Ave,520,W 52 St & 5 Ave,22506,Subscriber,1963,2,"{'$numberDouble': '-73.96603308'}, {'$numberDouble': '40.75797322'}","{'$numberDouble': '-73.97648516'}, {'$numberDouble': '40.75992262'}",2016-01-01T10:29:58,2016-01-01T10:35:40
572bb8222b288919b68ac7bc,526,3143,5 Ave & E 78 St,3169,Riverside Dr & W 82 St,22326,Subscriber,1974,1,"{'$numberDouble': '-73.96388769149779'}, {'$numberDouble': '40.77682863439968'}","{'$numberDouble': '-73.98128127'}, {'$numberDouble': '40.78720869'}",2016-01-01T10:30:27,2016-01-01T10:39:14
572bb8222b288919b68ac7bd,356,368,Carmine St & 6 Ave,328,Watts St & Greenwich St,19222,Subscriber,1987,1,"{'$numberDouble': '-74.00214988'}, {'$numberDouble': '40.73038599'}","{'$numberDouble': '-74.00965965'}, {'$numberDouble': '40.72405549'}",2016-01-01T10:30:36,2016-01-01T10:36:32
572bb8222b288919b68ac7be,1928,507,E 25 St & 2 Ave,487,E 20 St & FDR Drive,15709,Subscriber,1967,2,"{'$numberDouble': '-73.97973776'}, {'$numberDouble': '40.73912601'}","{'$numberDouble': '-73.97573881'}, {'$numberDouble': '40.73314259'}",2016-01-01T10:30:44,2016-01-01T11:02:53
572bb8222b288919b68ac7bf,153,3124,46 Ave & 5 St,3119,Vernon Blvd & 50 Ave,22277,Subscriber,1978,1,"{'$numberDouble': '-73.95451'}, {'$numberDouble': '40.74731'}","{'$numberDouble': '-73.95411749'}, {'$numberDouble': '40.74232744'}",2016-01-01T10:30:47,2016-01-01T10:33:20
